#dict_line	n_speakers	speaker_tags	names	gender
65149	1	girl4	龙湘	F
65150	1	brother1	唐布衣	M?
65151	1	girl4	龙湘	F
65152	3	brother1|special401|trainee8	唐布衣|王二壮|唐门弟子	M?
65153	1	player	赵活	M?
65154	1	brother1	唐布衣	M?
65155	12	brother1|girl2|girl6|mask2|people1|player|special1|special102|special3|special407|special999|trainees	唐布衣|叶云裳|夏侯兰|蒙面人|众人|赵活|刘颚|南宫深|叶云舟|上官隼|瑞笙|唐门众弟子	MIX
65156	1	girl4	龙湘	F
65157	1	girl4	龙湘	F
65159	1	player	赵活	M?
65160	1	player	赵活	M?
65161	1	girl4	龙湘	F
65162	1	player	赵活	M?
65163	1	girl4	龙湘	F
65164	1	girl4	龙湘	F
65165	1	girl4	龙湘	F
65166	1	brother1	唐布衣	M?
65168	1	player	赵活	M?
65169	1	player	赵活	M?
65170	1	brother1	唐布衣	M?
65171	1	brother1	唐布衣	M?
65172	12	brother1|girl2|girl6|mask2|people1|player|special1|special102|special3|special407|special999|trainees	唐布衣|叶云裳|夏侯兰|蒙面人|众人|赵活|刘颚|南宫深|叶云舟|上官隼|瑞笙|唐门众弟子	MIX
65173	1	girl4	龙湘	F
65174	1	girl4	龙湘	F
65176	1	brother1	唐布衣	M?
65177	1	girl4	龙湘	F
65178	1	girl4	龙湘	F
65179	1	player	赵活	M?
65180	1	girl4	龙湘	F
65181	10	bandit1|beggar1|brother4|girl5|player|ranger3|special102|special207|special816|trainee3	山贼|乞丐|唐惟元|虞小梅|赵活|路人侠|南宫深|金乌上人|破戒僧|唐门弟子	MIX
65182	1	brother1	唐布衣	M?
65183	1	player	赵活	M?
65184	1	brother1	唐布衣	M?
65185	1	player	赵活	M?
65186	1	brother1	唐布衣	M?
65187	1	player	赵活	M?
65188	1	brother1	唐布衣	M?
65189	1	player	赵活	M?
65190	1	brother1	唐布衣	M?
65191	1	brother1	唐布衣	M?
65192	1	player	赵活	M?
65193	1	player	赵活	M?
65194	1	brother1	唐布衣	M?
65195	1	brother1	唐布衣	M?
65196	1	player	赵活	M?
65197	1	brother1	唐布衣	M?
65198	1	brother1	唐布衣	M?
65200	1	brother1	唐布衣	M?
65201	14	brother1|girl2|girl9|people1|player|special405|special999|trainee1|trainee2|trainee212|trainee313|trainee341|trainee8|waiter1	唐布衣|叶云裳|上官萤|众人|赵活|申屠龙|瑞笙|唐门弟子|唐门弟子|铁拳弟子|青城弟子|全真弟子|唐门弟子|店小二	MIX
65202	18	beggar1|brother1|brother2|brother3|brother4|girl2|girl6|girl7|girl9|master|player|special3|special405|special800|special808|special834|trainee1|trainee2	乞丐|唐布衣|唐铮|唐升|唐惟元|叶云裳|夏侯兰|郁竹|上官萤|唐中翎|赵活|叶云舟|申屠龙|宋悲|解无尘|段智秀|唐门弟子|唐门弟子	MIX
65204	1	brother1	唐布衣	M?
65206	1	brother1	唐布衣	M?
65208	1	player	赵活	M?
65209	1	player	赵活	M?
65210	1	brother1	唐布衣	M?
65211	1	player	赵活	M?
65212	1	brother1	唐布衣	M?
65213	1	player	赵活	M?
65215	1	girl4	龙湘	F
65216	1	player	赵活	M?
65217	1	girl4	龙湘	F
65218	1	girl4	龙湘	F
65219	1	brother1	唐布衣	M?
65220	1	brother1	唐布衣	M?
65221	1	player	赵活	M?
65222	1	brother1	唐布衣	M?
65223	1	player	赵活	M?
65224	1	brother1	唐布衣	M?
65225	1	player	赵活	M?
65226	1	brother1	唐布衣	M?
65227	1	brother1	唐布衣	M?
65228	1	brother1	唐布衣	M?
65229	1	brother1	唐布衣	M?
65230	1	player	赵活	M?
65231	1	brother1	唐布衣	M?
65232	1	player	赵活	M?
65233	1	player	赵活	M?
65234	1	player	赵活	M?
65235	1	brother4	唐惟元	M?
65236	1	brother4	唐惟元	M?
65237	1	special800	宋悲	M?
65238	17	daoshi311|girl4|girl5|horse_man_1|people1|player|player_section|sister1|soldier1|special811|trainee101|trainee103|trainee111|trainee112|trainee491|trainee493|trainee495	青城长老|龙湘|虞小梅|马面|众人|赵活|赵活|唐默铃|官兵|唐衫|南宫家丁|南宫家丁|沧帮弟子|沧帮弟子|锦香弟子|锦香弟子|锦香弟子	MIX
65239	1	special800	宋悲	M?
65240	1	female1	女子	F
65241	1	female1	女子	F
65242	1	female2	女子	M?
65243	1	special800	宋悲	M?
65244	1	special800	宋悲	M?
65245	1	special800	宋悲	M?
65246	1	female1	女子	F
65247	1	special800	宋悲	M?
65248	28	beggar1|brother3|brother4|female1|girl9|player|player_section|ranger1|ranger4|special101|special102|special201|special206|special207|special3|special405|special408|special800|trainee011|trainee1|trainee103|trainee3|trainee301|trainee311|trainee312|trainee343|trainee493|trainee8	乞丐|唐升|唐惟元|女子|上官萤|赵活|赵活|路人侠|公子侠|南宫远|南宫深|邹博|福韫|金乌上人|叶云舟|申屠龙|向无忧|宋悲|唐门弟子|唐门弟子|南宫家丁|唐门弟子|点苍弟子|青城弟子|青城弟子|全真弟子|锦香弟子|唐门弟子	MIX
65249	1	female2	女子	M?
65250	1	female1	女子	F
65251	1	special800	宋悲	M?
65252	1	female2	女子	M?
65253	1	special800	宋悲	M?
65254	17	daoshi311|girl4|girl5|horse_man_1|people1|player|player_section|sister1|soldier1|special811|trainee101|trainee103|trainee111|trainee112|trainee491|trainee493|trainee495	青城长老|龙湘|虞小梅|马面|众人|赵活|赵活|唐默铃|官兵|唐衫|南宫家丁|南宫家丁|沧帮弟子|沧帮弟子|锦香弟子|锦香弟子|锦香弟子	MIX
65255	3	brother1|player|special407	唐布衣|赵活|上官隼	M?
65256	1	special800	宋悲	M?
65258	1	brother1	唐布衣	M?
65259	1	special800	宋悲	M?
65260	1	brother4	唐惟元	M?
65261	2	brother1|sister1	唐布衣|唐默铃	MIX
65262	1	brother4	唐惟元	M?
65263	1	special800	宋悲	M?
65264	1	special800	宋悲	M?
65266	1	brother1	唐布衣	M?
65267	1	brother4	唐惟元	M?
65268	1	player	赵活	M?
65270	1	brother1	唐布衣	M?
65271	1	player	赵活	M?
65272	1	brother4	唐惟元	M?
65273	1	player	赵活	M?
65274	12	brother1|girl2|girl6|mask2|people1|player|special1|special102|special3|special407|special999|trainees	唐布衣|叶云裳|夏侯兰|蒙面人|众人|赵活|刘颚|南宫深|叶云舟|上官隼|瑞笙|唐门众弟子	MIX
65275	18	beggar1|brother1|brother2|brother3|brother4|girl2|girl6|girl7|girl9|master|player|special3|special405|special800|special808|special834|trainee1|trainee2	乞丐|唐布衣|唐铮|唐升|唐惟元|叶云裳|夏侯兰|郁竹|上官萤|唐中翎|赵活|叶云舟|申屠龙|宋悲|解无尘|段智秀|唐门弟子|唐门弟子	MIX
65276	1	special800	宋悲	M?
65277	1	brother1	唐布衣	M?
65278	1	brother1	唐布衣	M?
65279	1	special800	宋悲	M?
65280	1	special800	宋悲	M?
65281	1	brother1	唐布衣	M?
65282	1	brother1	唐布衣	M?
65283	1	special800	宋悲	M?
65284	1	brother1	唐布衣	M?
65285	1	special800	宋悲	M?
65286	1	brother1	唐布衣	M?
65287	1	special800	宋悲	M?
65288	3	brother1|player|trainee111	唐布衣|赵活|沧帮弟子	M?
65289	1	brother1	唐布衣	M?
65290	1	brother4	唐惟元	M?
65291	1	player	赵活	M?
65292	1	brother4	唐惟元	M?
65293	1	player	赵活	M?
65294	1	player	赵活	M?
65295	1	brother1	唐布衣	M?
65296	1	brother4	唐惟元	M?
65297	1	player	赵活	M?
65298	1	player	赵活	M?
65301	1	girl4	龙湘	F
65306	1	girl2	叶云裳	F
65307	11	brother2|girl1|girl2|girl6|master|player|sister1|special204|special402|special408|special832	唐铮|瑞杏|叶云裳|夏侯兰|唐中翎|赵活|唐默铃|火龙仙君|温夫人|向无忧|唐芳	MIX
65309	1	girl2	叶云裳	F
65310	1	sister1	唐默铃	F
65311	1	girl2	叶云裳	F
65312	1	sister1	唐默铃	F
65313	1	girl2	叶云裳	F
65314	1	girl2	叶云裳	F
65315	1	sister1	唐默铃	F
65316	1	girl2	叶云裳	F
65317	11	brother2|girl1|girl2|girl6|master|player|sister1|special204|special402|special408|special832	唐铮|瑞杏|叶云裳|夏侯兰|唐中翎|赵活|唐默铃|火龙仙君|温夫人|向无忧|唐芳	MIX
65318	1	girl2	叶云裳	F
65319	1	sister1	唐默铃	F
65320	1	girl2	叶云裳	F
65321	1	girl2	叶云裳	F
65322	1	sister1	唐默铃	F
65323	1	girl2	叶云裳	F
65324	1	sister1	唐默铃	F
65325	1	girl2	叶云裳	F
65326	1	sister1	唐默铃	F
65327	1	girl2	叶云裳	F
65328	1	sister1	唐默铃	F
65329	1	girl2	叶云裳	F
65330	1	girl2	叶云裳	F
65331	2	player|sister1	赵活|唐默铃	MIX
65332	1	sister1	唐默铃	F
65333	1	girl2	叶云裳	F
65334	1	special3	叶云舟	M?
65335	1	girl2	叶云裳	F
65336	1	girl2	叶云裳	F
65337	1	special3	叶云舟	M?
65339	1	sister1	唐默铃	F
65341	1	sister1	唐默铃	F
65343	1	sister1	唐默铃	F
65344	1	girl2	叶云裳	F
65345	1	sister1	唐默铃	F
65346	5	girl6|girl9|sister1|special3|special407	夏侯兰|上官萤|唐默铃|叶云舟|上官隼	MIX
65347	1	girl2	叶云裳	F
65348	1	girl2	叶云裳	F
65349	2	player|sister1	赵活|唐默铃	MIX
65350	1	girl2	叶云裳	F
65351	1	special3	叶云舟	M?
65352	1	girl2	叶云裳	F
65353	1	girl2	叶云裳	F
65354	1	girl2	叶云裳	F
65355	1	special3	叶云舟	M?
65356	1	girl2	叶云裳	F
65357	1	special3	叶云舟	M?
65358	1	special3	叶云舟	M?
65359	1	special3	叶云舟	M?
65360	1	girl2	叶云裳	F
65361	1	special3	叶云舟	M?
65362	1	special3	叶云舟	M?
65363	1	girl2	叶云裳	F
65364	1	special3	叶云舟	M?
65365	1	girl2	叶云裳	F
65366	1	special3	叶云舟	M?
65367	1	girl2	叶云裳	F
65368	1	special3	叶云舟	M?
65369	1	special3	叶云舟	M?
65370	1	girl2	叶云裳	F
65371	1	girl2	叶云裳	F
65372	1	girl2	叶云裳	F
65373	1	special3	叶云舟	M?
65374	1	girl2	叶云裳	F
65375	1	special3	叶云舟	M?
65376	1	girl2	叶云裳	F
65377	1	girl2	叶云裳	F
65378	1	special3	叶云舟	M?
65379	1	girl2	叶云裳	F
65380	1	special3	叶云舟	M?
65381	1	girl2	叶云裳	F
65382	1	special3	叶云舟	M?
65383	2	girl2|girl9	叶云裳|上官萤	F
65384	1	girl2	叶云裳	F
65385	1	girl2	叶云裳	F
65386	1	special3	叶云舟	M?
65387	1	girl2	叶云裳	F
65388	4	player|sister1|special3|special834	赵活|唐默铃|叶云舟|段智秀	MIX
65391	1	special3	叶云舟	M?
65392	1	girl2	叶云裳	F
65393	1	special3	叶云舟	M?
65394	1	girl2	叶云裳	F
65395	1	special3	叶云舟	M?
65396	1	girl2	叶云裳	F
65397	1	special3	叶云舟	M?
65398	1	girl2	叶云裳	F
65399	1	special3	叶云舟	M?
65400	1	girl2	叶云裳	F
65401	1	special3	叶云舟	M?
65402	1	girl2	叶云裳	F
65403	1	special3	叶云舟	M?
65404	1	girl2	叶云裳	F
65405	1	special3	叶云舟	M?
65406	1	girl2	叶云裳	F
65407	1	special3	叶云舟	M?
65408	1	girl2	叶云裳	F
65409	1	girl2	叶云裳	F
65410	1	special3	叶云舟	M?
65411	1	girl2	叶云裳	F
65412	1	special3	叶云舟	M?
65413	1	girl2	叶云裳	F
65414	1	special3	叶云舟	M?
65415	1	girl2	叶云裳	F
65416	1	special3	叶云舟	M?
65417	1	special3	叶云舟	M?
65418	1	girl2	叶云裳	F
65419	1	girl2	叶云裳	F
65421	1	aunt3	大妈	F
65422	1	special830	梁有诗	M?
65423	1	aunt3	大妈	F
65424	1	special830	梁有诗	M?
65425	1	aunt3	大妈	F
65426	1	aunt3	大妈	F
65427	1	special830	梁有诗	M?
65428	1	aunt3	大妈	F
65429	1	special830	梁有诗	M?
65430	1	aunt3	大妈	F
65431	1	special830	梁有诗	M?
65432	1	aunt3	大妈	F
65433	1	aunt3	大妈	F
65434	1	special830	梁有诗	M?
65435	1	special830	梁有诗	M?
65436	1	special830	梁有诗	M?
65437	1	special3	叶云舟	M?
65438	1	special3	叶云舟	M?
65439	1	brother3	唐升	M?
65440	1	brother3	唐升	M?
65441	1	player	赵活	M?
65442	1	brother3	唐升	M?
65443	1	brother3	唐升	M?
65444	1	girl2	叶云裳	F
65445	1	brother3	唐升	M?
65446	1	girl2	叶云裳	F
65447	1	player	赵活	M?
65448	1	player	赵活	M?
65449	1	player	赵活	M?
65450	1	player	赵活	M?
65451	1	player	赵活	M?
65452	1	player	赵活	M?
65453	1	girl2	叶云裳	F
65454	1	player	赵活	M?
65455	1	player	赵活	M?
65456	1	special3	叶云舟	M?
65457	1	special3	叶云舟	M?
65458	1	brother3	唐升	M?
65459	1	girl2	叶云裳	F
65460	1	trainee1	唐门弟子	M?
65461	1	trainee_girl1	唐门女弟子	F
65462	1	special3	叶云舟	M?
65463	1	player	赵活	M?
65464	1	girl2	叶云裳	F
65465	1	girl2	叶云裳	F
65466	1	girl2	叶云裳	F
65467	1	player	赵活	M?
65468	1	girl2	叶云裳	F
65469	1	girl2	叶云裳	F
65470	1	player	赵活	M?
65471	1	girl2	叶云裳	F
65472	1	girl2	叶云裳	F
65473	3	girl2|player|sister1	叶云裳|赵活|唐默铃	MIX
65474	1	girl2	叶云裳	F
65475	1	player	赵活	M?
65476	1	sister1	唐默铃	F
65477	1	sister1	唐默铃	F
65478	1	girl2	叶云裳	F
65479	11	brother2|girl1|girl2|girl6|master|player|sister1|special204|special402|special408|special832	唐铮|瑞杏|叶云裳|夏侯兰|唐中翎|赵活|唐默铃|火龙仙君|温夫人|向无忧|唐芳	MIX
65480	1	player	赵活	M?
65481	31	brother1|brother2|brother3|brother4|girl2|girl4|girl5|girl6|girl7|girl9|master|player|sister1|special102|special2|special3|special402|special800|special802|special807|special808|special813|special829|special832|trainee1|trainee122|trainee2|trainee312|trainee8|waiter1|women1	唐布衣|唐铮|唐升|唐惟元|叶云裳|龙湘|虞小梅|夏侯兰|郁竹|上官萤|唐中翎|赵活|唐默铃|南宫深|龙渊|叶云舟|温夫人|宋悲|辛儒|吕翁|解无尘|画中仙|南溪|唐芳|唐门弟子|泥教弟子|唐门弟子|青城弟子|唐门弟子|店小二|妇人	MIX
65482	1	special3	叶云舟	M?
65483	1	player	赵活	M?
65484	1	sister1	唐默铃	F
65485	1	girl2	叶云裳	F
65486	1	sister1	唐默铃	F
65487	1	girl2	叶云裳	F
65488	1	sister1	唐默铃	F
65489	1	girl2	叶云裳	F
65490	11	brother2|girl1|girl2|girl6|master|player|sister1|special204|special402|special408|special832	唐铮|瑞杏|叶云裳|夏侯兰|唐中翎|赵活|唐默铃|火龙仙君|温夫人|向无忧|唐芳	MIX
65491	1	girl2	叶云裳	F
65492	1	sister1	唐默铃	F
65493	9	brother4|girl2|girl2_1|girl4|player|sister1|special402|special820|special999	唐惟元|叶云裳|少女|龙湘|赵活|唐默铃|温夫人|第三香|瑞笙	MIX
65494	1	sister1	唐默铃	F
65495	31	brother1|brother2|brother3|brother4|girl2|girl4|girl5|girl6|girl7|girl9|master|player|sister1|special102|special2|special3|special402|special800|special802|special807|special808|special813|special829|special832|trainee1|trainee122|trainee2|trainee312|trainee8|waiter1|women1	唐布衣|唐铮|唐升|唐惟元|叶云裳|龙湘|虞小梅|夏侯兰|郁竹|上官萤|唐中翎|赵活|唐默铃|南宫深|龙渊|叶云舟|温夫人|宋悲|辛儒|吕翁|解无尘|画中仙|南溪|唐芳|唐门弟子|泥教弟子|唐门弟子|青城弟子|唐门弟子|店小二|妇人	MIX
65496	1	sister1	唐默铃	F
65497	9	brother4|girl2|girl2_1|girl4|player|sister1|special402|special820|special999	唐惟元|叶云裳|少女|龙湘|赵活|唐默铃|温夫人|第三香|瑞笙	MIX
65498	1	sister1	唐默铃	F
65499	1	girl2	叶云裳	F
65500	1	sister1	唐默铃	F
65501	1	girl2	叶云裳	F
65505	1	girl2	叶云裳	F
65506	1	sister1	唐默铃	F
65507	1	girl2	叶云裳	F
65508	1	sister1	唐默铃	F
65509	1	girl2	叶云裳	F
65510	1	sister1	唐默铃	F
65511	1	girl2	叶云裳	F
65512	1	sister1	唐默铃	F
65513	1	girl2	叶云裳	F
65514	1	sister1	唐默铃	F
65515	1	girl2	叶云裳	F
65517	3	player|sister1|trainee2	赵活|唐默铃|唐门弟子	MIX
65518	1	girl2	叶云裳	F
65519	1	sister1	唐默铃	F
65520	1	girl2	叶云裳	F
65521	11	brother2|girl1|girl2|girl6|master|player|sister1|special204|special402|special408|special832	唐铮|瑞杏|叶云裳|夏侯兰|唐中翎|赵活|唐默铃|火龙仙君|温夫人|向无忧|唐芳	MIX
65522	1	girl2	叶云裳	F
65523	1	sister1	唐默铃	F
65524	1	girl2	叶云裳	F
65525	1	sister1	唐默铃	F
65526	1	girl2	叶云裳	F
65527	1	player	赵活	M?
65529	1	player	赵活	M?
65530	31	brother1|brother2|brother3|brother4|girl2|girl4|girl5|girl6|girl7|girl9|master|player|sister1|special102|special2|special3|special402|special800|special802|special807|special808|special813|special829|special832|trainee1|trainee122|trainee2|trainee312|trainee8|waiter1|women1	唐布衣|唐铮|唐升|唐惟元|叶云裳|龙湘|虞小梅|夏侯兰|郁竹|上官萤|唐中翎|赵活|唐默铃|南宫深|龙渊|叶云舟|温夫人|宋悲|辛儒|吕翁|解无尘|画中仙|南溪|唐芳|唐门弟子|泥教弟子|唐门弟子|青城弟子|唐门弟子|店小二|妇人	MIX
65531	1	player	赵活	M?
65532	1	special3	叶云舟	M?
65533	1	player	赵活	M?
65534	1	special3	叶云舟	M?
65535	1	player	赵活	M?
65536	1	special3	叶云舟	M?
65537	5	brother1|player|sister1|special820|trainee494	唐布衣|赵活|唐默铃|第三香|锦香弟子	MIX
65539	1	girl2	叶云裳	F
65540	1	special3	叶云舟	M?
65541	1	girl2	叶云裳	F
65542	1	player	赵活	M?
65544	1	girl2	叶云裳	F
65545	1	player	赵活	M?
65546	1	girl2	叶云裳	F
65548	1	girl2	叶云裳	F
65549	1	player	赵活	M?
65550	1	girl2	叶云裳	F
65551	1	girl2	叶云裳	F
65552	1	player	赵活	M?
65553	1	girl2	叶云裳	F
65554	1	special3	叶云舟	M?
65555	1	girl2	叶云裳	F
65556	1	girl2	叶云裳	F
65557	1	special3	叶云舟	M?
65558	1	girl2	叶云裳	F
65559	1	special3	叶云舟	M?
65560	1	girl2	叶云裳	F
65561	1	girl2	叶云裳	F
65562	1	player	赵活	M?
65563	1	special3	叶云舟	M?
65564	1	player	赵活	M?
65566	1	player	赵活	M?
65580	1	artist1	武师	M?
65597	1	brother3	唐升	M?
65598	1	player	赵活	M?
65599	2	player|sister1	赵活|唐默铃	MIX
65600	1	brother1	唐布衣	M?
65601	1	girl9	上官萤	F
65602	1	girl4	龙湘	F
65603	1	player	赵活	M?
65604	1	girl4	龙湘	F
65605	1	player	赵活	M?
65606	1	girl4	龙湘	F
65607	1	girl4	龙湘	F
65608	1	player	赵活	M?
65609	1	player	赵活	M?
65610	1	girl6	夏侯兰	F
65611	1	girl6	夏侯兰	F
65612	1	player	赵活	M?
65613	1	girl6	夏侯兰	F
65614	1	player	赵活	M?
65615	1	girl6	夏侯兰	F
65619	1	trainee343	全真弟子	M?
65620	1	trainee302	点苍弟子	M?
65621	1	trainee332	嵩山弟子	M?
65622	1	trainee343	全真弟子	M?
65623	1	special102	南宫深	M?
65624	28	beggar1|brother3|brother4|female1|girl9|player|player_section|ranger1|ranger4|special101|special102|special201|special206|special207|special3|special405|special408|special800|trainee011|trainee1|trainee103|trainee3|trainee301|trainee311|trainee312|trainee343|trainee493|trainee8	乞丐|唐升|唐惟元|女子|上官萤|赵活|赵活|路人侠|公子侠|南宫远|南宫深|邹博|福韫|金乌上人|叶云舟|申屠龙|向无忧|宋悲|唐门弟子|唐门弟子|南宫家丁|唐门弟子|点苍弟子|青城弟子|青城弟子|全真弟子|锦香弟子|唐门弟子	MIX
65625	1	special407	上官隼	M?
65626	28	beggar1|brother3|brother4|female1|girl9|player|player_section|ranger1|ranger4|special101|special102|special201|special206|special207|special3|special405|special408|special800|trainee011|trainee1|trainee103|trainee3|trainee301|trainee311|trainee312|trainee343|trainee493|trainee8	乞丐|唐升|唐惟元|女子|上官萤|赵活|赵活|路人侠|公子侠|南宫远|南宫深|邹博|福韫|金乌上人|叶云舟|申屠龙|向无忧|宋悲|唐门弟子|唐门弟子|南宫家丁|唐门弟子|点苍弟子|青城弟子|青城弟子|全真弟子|锦香弟子|唐门弟子	MIX
65627	1	special407	上官隼	M?
65628	1	trainee343	全真弟子	M?
65629	1	player	赵活	M?
65630	1	brother3	唐升	M?
65631	1	brother3	唐升	M?
65632	1	player	赵活	M?
65633	1	player	赵活	M?
65634	1	player	赵活	M?
65636	1	brother3	唐升	M?
65637	1	brother3	唐升	M?
65638	1	player	赵活	M?
65639	5	girl6|player|sister1|special408|special999	夏侯兰|赵活|唐默铃|向无忧|瑞笙	MIX
65640	1	brother3	唐升	M?
65641	1	player	赵活	M?
65642	1	brother3	唐升	M?
65643	2	brother3|player	唐升|赵活	M?
65644	1	girl4	龙湘	F
65645	1	girl4	龙湘	F
65646	1	player	赵活	M?
65647	1	girl4	龙湘	F
65648	1	player	赵活	M?
65649	1	player	赵活	M?
65650	1	brother3	唐升	M?
65651	1	girl9	上官萤	F
65652	1	girl9	上官萤	F
65653	1	player	赵活	M?
65654	11	brother3|brother4|girl2|girl4|girl6|girl7|player|sister1|special103|special3|trainee010	唐升|唐惟元|叶云裳|龙湘|夏侯兰|郁竹|赵活|唐默铃|南宫浅|叶云舟|唐门弟子	MIX
65655	1	girl6	夏侯兰	F
65656	1	player	赵活	M?
65657	1	brother1	唐布衣	M?
65658	1	brother3	唐升	M?
65659	1	girl2	叶云裳	F
65660	1	player	赵活	M?
65661	1	girl2	叶云裳	F
65662	1	girl2	叶云裳	F
65664	13	brother2|brother3|girl2|girl9|master|player|special101|special102|special3|special402|special405|special829|special832	唐铮|唐升|叶云裳|上官萤|唐中翎|赵活|南宫远|南宫深|叶云舟|温夫人|申屠龙|南溪|唐芳	MIX
65665	1	brother3	唐升	M?
65666	1	brother3	唐升	M?
65667	1	brother3	唐升	M?
65668	1	brother3	唐升	M?
65669	1	player	赵活	M?
65671	1	player	赵活	M?
65672	4	brother1|brother4|player|sister1	唐布衣|唐惟元|赵活|唐默铃	MIX
65674	1	sister1	唐默铃	F
65676	1	sister1	唐默铃	F
65677	22	big_trainee_girl_1|brother3|girl2|girl4|girl5|girl9|player|ranger2|sister1|special203|special3|special408|special809|special999|trainee023|trainee2|trainee312|trainee331|trainee332|trainee421|trainee_girl1|trainees	唐娇娇|唐升|叶云裳|龙湘|虞小梅|上官萤|赵活|路人侠|唐默铃|听海生|叶云舟|向无忧|李富贵|瑞笙|唐门弟子|唐门弟子|青城弟子|嵩山弟子|嵩山弟子|峨嵋女弟子|唐门女弟子|唐门众弟子	MIX
65678	1	player	赵活	M?
65679	1	special829	南溪	M?
65680	9	brother4|girl2|girl2_1|girl4|player|sister1|special402|special820|special999	唐惟元|叶云裳|少女|龙湘|赵活|唐默铃|温夫人|第三香|瑞笙	MIX
65681	1	player	赵活	M?
65682	1	trainee343	全真弟子	M?
65683	1	trainee302	点苍弟子	M?
65684	1	trainee332	嵩山弟子	M?
65685	1	trainee343	全真弟子	M?
65686	1	trainee302	点苍弟子	M?
65687	1	trainee302	点苍弟子	M?
65688	1	special102	南宫深	M?
65689	1	special407	上官隼	M?
65690	1	special102	南宫深	M?
65691	1	special407	上官隼	M?
65692	28	beggar1|brother3|brother4|female1|girl9|player|player_section|ranger1|ranger4|special101|special102|special201|special206|special207|special3|special405|special408|special800|trainee011|trainee1|trainee103|trainee3|trainee301|trainee311|trainee312|trainee343|trainee493|trainee8	乞丐|唐升|唐惟元|女子|上官萤|赵活|赵活|路人侠|公子侠|南宫远|南宫深|邹博|福韫|金乌上人|叶云舟|申屠龙|向无忧|宋悲|唐门弟子|唐门弟子|南宫家丁|唐门弟子|点苍弟子|青城弟子|青城弟子|全真弟子|锦香弟子|唐门弟子	MIX
65693	1	special407	上官隼	M?
65694	1	special407	上官隼	M?
65695	1	trainee332	嵩山弟子	M?
65696	1	special407	上官隼	M?
65697	1	special102	南宫深	M?
65698	1	special102	南宫深	M?
65699	1	special102	南宫深	M?
65701	1	special407	上官隼	M?
65702	1	player	赵活	M?
65703	1	brother3	唐升	M?
65704	1	player	赵活	M?
65705	1	player	赵活	M?
65706	1	player	赵活	M?
65707	1	brother3	唐升	M?
65708	1	player	赵活	M?
65709	1	player	赵活	M?
65710	1	brother3	唐升	M?
65711	1	player	赵活	M?
65712	1	player	赵活	M?
65713	1	player	赵活	M?
65714	1	player	赵活	M?
65715	1	sister1	唐默铃	F
65716	1	brother1	唐布衣	M?
65717	1	girl9	上官萤	F
65718	1	player	赵活	M?
65719	1	girl9	上官萤	F
65720	1	player	赵活	M?
65721	1	girl4	龙湘	F
65722	3	girl2|player|sister1	叶云裳|赵活|唐默铃	MIX
65723	1	player	赵活	M?
65724	1	player	赵活	M?
65725	1	girl4	龙湘	F
65726	1	girl4	龙湘	F
65727	1	girl4	龙湘	F
65728	1	girl6	夏侯兰	F
65729	1	player	赵活	M?
65730	1	girl6	夏侯兰	F
65731	1	player	赵活	M?
65732	5	girl2|mask1|player|special805|trainees	叶云裳|蒙面人|赵活|鹤手|唐门众弟子	MIX
65733	1	player	赵活	M?
65734	1	special829	南溪	M?
65735	1	special829	南溪	M?
65736	1	trainee343	全真弟子	M?
65737	1	trainee302	点苍弟子	M?
65738	1	trainee332	嵩山弟子	M?
65739	1	special102	南宫深	M?
65740	1	trainee343	全真弟子	M?
65741	1	trainee302	点苍弟子	M?
65742	1	trainee332	嵩山弟子	M?
65743	28	beggar1|brother3|brother4|female1|girl9|player|player_section|ranger1|ranger4|special101|special102|special201|special206|special207|special3|special405|special408|special800|trainee011|trainee1|trainee103|trainee3|trainee301|trainee311|trainee312|trainee343|trainee493|trainee8	乞丐|唐升|唐惟元|女子|上官萤|赵活|赵活|路人侠|公子侠|南宫远|南宫深|邹博|福韫|金乌上人|叶云舟|申屠龙|向无忧|宋悲|唐门弟子|唐门弟子|南宫家丁|唐门弟子|点苍弟子|青城弟子|青城弟子|全真弟子|锦香弟子|唐门弟子	MIX
65744	1	special102	南宫深	M?
65745	1	special829	南溪	M?
65746	1	special829	南溪	M?
65747	1	special829	南溪	M?
65748	2	player|special4	赵活|樊啸天	M?
65749	1	special102	南宫深	M?
65750	1	special407	上官隼	M?
65751	1	girl5	虞小梅	F
65752	1	special102	南宫深	M?
65753	1	girl5	虞小梅	F
65754	1	special102	南宫深	M?
65755	2	special402|special408	温夫人|向无忧	M?
65756	1	special102	南宫深	M?
65757	1	special408	向无忧	M?
65759	1	special102	南宫深	M?
65760	22	big_trainee_girl_1|brother3|girl2|girl4|girl5|girl9|player|ranger2|sister1|special203|special3|special408|special809|special999|trainee023|trainee2|trainee312|trainee331|trainee332|trainee421|trainee_girl1|trainees	唐娇娇|唐升|叶云裳|龙湘|虞小梅|上官萤|赵活|路人侠|唐默铃|听海生|叶云舟|向无忧|李富贵|瑞笙|唐门弟子|唐门弟子|青城弟子|嵩山弟子|嵩山弟子|峨嵋女弟子|唐门女弟子|唐门众弟子	MIX
65762	1	special102	南宫深	M?
